id,fund,name,slug,fund_url,sectors,website,description,stage,stage_year,founded_year,invested_year,logo_url,source_modified,ticker_symbol,acquirer,founders
150,new-schools,MindWorks Collaborative,mindworks-collaborative,https://www.newschools.org/venture/mindworks-collaborative/,Learning Differences,http://www.mindworkscollab.org,"CoPilot by MindWorks Collaborative is a game-changing partner for schools, meeting their workforce needs and creating conditions for diverse Special Education professionals to thrive. Our skilled CoPilot crew members not only provide direct compliance and flexible staffing support, but also model an affirming and asset-based approach to supporting neurodivergent students and their families. We’re here to make a lasting impact in the world of special education.",Past,,2019,,https://www.newschools.org/wp-content/uploads/2023/09/MWC-Horizontal-Submark-Color_RGB-1024x269.png,,,,
151,new-schools,"Mote Technologies, Inc",mote-technologies-inc,https://www.newschools.org/venture/mote-technologies-inc/,Learning Solutions,http://www.mote.com,"Conker (www.conker.ai) is an educational assessment platform that aims to create a more equitable learning experience by harnessing AI to remove the stress from assessment for teachers, by empowering students with learning differences and by creating assessments that reflect the background and experiences of students today. Conker has been used by more than 31,000 educators since it launched in January, and is brought to you by Mote Technologies, the team behind the Mote voice messaging app (www.mote.com).",,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Conker_Dark.png,,,,
152,new-schools,MOXIE Public Schools,moxie-public-schools-2,https://www.newschools.org/venture/moxie-public-schools-2/,Innovative Schools,https://www.moxiepublicschools.me/,"MOXIE Public Schools partners with Maine communities to create and sustain innovative, learner-centered schools where every K–12 student develops the skills, connections, and readiness to thrive together in a complex world.",,,,2025,https://www.newschools.org/wp-content/uploads/2025/10/MOXIE-Public-Schools-2.png,,,,
153,new-schools,MS 487 (NYC Department of Education),ms-487-nyc-department-of-education,https://www.newschools.org/venture/ms-487-nyc-department-of-education/,Innovative Schools,http://revxedu.org,"To enable every young person to claim their power, evolve themselves, and change the world around them",,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/2021-RevX-Logo-Jenn-Charlot-1-1024x1024.png,,,,
154,new-schools,NACA Inspired Schools Network,naca-inspired-schools-network,https://www.newschools.org/venture/naca-inspired-schools-network/,Diverse Leaders,https://www.nacainspiredschoolsnetwork.org/,"NISN is building a movement of students, families, and educators to create excellent schools relevant to the communities they serve. NISN works with fellows who are committed to Indigenous communities to establish schools in New Mexico and throughout the country that will create strong leaders who are academically prepared, secure in their identities, healthy, and ultimately transforming their communities. The current NISN network is working with communities in New Mexico, Colorado, California, South Dakota, and Minnesota. The Growing Together Fellowship will bring together Indigenous school leaders to stimulate a communal reimagining of what visionary leadership and a holistic, culturally integrated education might look like for all historically marginalized students.",,,2015,2022,,,,,
155,new-schools,Namahana Education Foundation,namahana-education-foundation-2,https://www.newschools.org/venture/namahana-education-foundation-2/,Innovative Schools,https://www.namahana.org,"Namahana School is a tuition-free public charter middle and high school for the North Shore communities of Kaua‘i. Opening in 2025, the school will start with 7th and 8th grades and add a new grade each year until full capacity in 2030. Guided by the Big Picture Learning network and ‘āina-based learning, Namahana’s model emphasizes connections with students’ communities and natural environments to build critical skills for solving real-world challenges.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Namahana-Education-Foundation-1.png,,,,
156,new-schools,NarrateAR LLC,narratear-llc,https://www.newschools.org/venture/narratear-llc/,Learning Differences,http://www.narratear.com,"Like our own child, one in six students struggle with special needs. We build personalized AI co-pilots for learning that grow with your child to unlock their full potential.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/NarrateAR.jpg,,,,
157,new-schools,National Accelerator of Autism Charter Schools,national-accelerator-of-autism-charter-schools-2,https://www.newschools.org/venture/national-accelerator-of-autism-charter-schools-2/,Learning Differences,https://autismcharterschools.org,"The National Accelerator of Autism Charter Schools (NAACS) supports founding teams dedicated to starting autism-focused charter schools by offering fellowships, training, resources, and a national support network. NAACS envisions accelerating the opening of an autism charter school in every major city in America.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/National-Accelerator-of-Autism-Charter-Schools-1.png,,,,
158,new-schools,"Navigate the Maze to Achievement, Inc.",navigate-the-maze-to-achievement-inc,https://www.newschools.org/venture/navigate-the-maze-to-achievement-inc/,Racial Equity,https://ntmanyc.org/,"Navigate the Maze to Achievement (NTMA) aims to increase the number of Black and Latinx students enrolled in specialized and selective high schools in New York City (NYC), and support their success from enrollment to graduation and beyond. In NYC, Black and Latinx students make up 70% of all public high school students but less than 9% of students in specialized high schools. To combat this disparity, NTMA provides the information, strategies, and preparation needed to compete and succeed in high-performing schools.",,,,2022,,,,,
159,new-schools,New Classrooms,new-classrooms,https://www.newschools.org/venture/new-classrooms/,Learning Solutions,http://newclassrooms.org/,"New Classrooms designs innovative instructional models and digital learning tools that transform student achievement by reimagining how time, talent, technology, and space are used to help teachers personalize learning.",,,2011,2025,https://www.newschools.org/wp-content/uploads/2025/10/New-Classrooms-1.png,,,,
160,new-schools,New Village Academy,new-village-academy,https://www.newschools.org/venture/new-village-academy/,Innovative Schools,http://www.newvillageacademy.com,"New Village Academy is tuition-free, public charter high school where each student crafts their own pathway to success in career, character, and civic engagement with the city of Annapolis as their classroom. New Village Academy ensures every student is KNOWN as a unique individual, CONNECTED to community-based learning and networks, EMPOWERED with agency over their personal growth, and ACCOUNTABLE to meaningful learning in the real world, so that they have the WILL and the SKILL to take charge of their education and future.",,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Asset-26_NVA-logo-yellow-1024x546.jpg,,,,
161,new-schools,Newark Opportunity Youth Network,newark-opportunity-youth-network-2,https://www.newschools.org/venture/newark-opportunity-youth-network-2/,Diverse Leaders,https://www.newark-oyn.org/,"Newark Opportunity Youth Network (NOYN) launched in 2016 with a multi-pronged approach to improving outcomes for opportunity youth in their community and across New Jersey. To execute this mission, their network is comprised of four key elements: Education, Workforce Development, Policy Advocacy, and Systems Building. Every city and region is unique, but when this approach is localized to a particular community’s needs, only then, can large-scale, sustainable impact for opportunity youth become possible. NOYN looks to address the underrepresentation of male educators of color and the broader teacher shortage by increasing high school seniors’ and pre-service teachers’ interest in teaching and supporting male educators of color through their My Brother’s Keeper Newark initiative.",,,2022,2022,,,,,
162,new-schools,North Edgecombe High School of Innovation (Edgecombe County Public Schools),north-edgecombe-high-school-of-innovation-edgecombe-county-public-schools,https://www.newschools.org/venture/north-edgecombe-high-school-of-innovation-edgecombe-county-public-schools/,Innovative Schools,https://www.ecps.us/,"2648 International Blvd Ste 301, Oakland, CA 94601  |    EIN: 94-3281780   |info@newschools.org|Accessibility Statement",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Edgecomb.png,,,,
163,new-schools,Novel Education Partners,novel-education-partners-2,https://www.newschools.org/venture/novel-education-partners-2/,Learning Solutions,https://www.novelpartners.org,"Novel partners with K-12 schools to achieve their vision for equitable and rigorous ELA instruction. By collaborating with schools, Novel unlocks the potential of high-quality, culturally responsive curricula, supporting the growth of students, teachers, and leaders to build lifelong learners.",Past,,2022,2024,https://www.newschools.org/wp-content/uploads/2024/10/Icon-01.jpg,,,,
164,new-schools,"Oakland Natives Give Back Fund, Inc.",oakland-natives-give-back-fund-inc,https://www.newschools.org/venture/oakland-natives-give-back-fund-inc/,EDge,https://oaklandnatives.org/,Oakland Natives Give Back Fund Inc. (ONGB) is an independent 501(c)(3) non-profit organization dedicated to serving communities across the nation through efforts to reduce educational disparities. Our mission is to create and scale innovative solutions that empower young people and improve educational equity.,Past,,2008,2023,https://www.newschools.org/wp-content/uploads/2023/09/Oakland-Natives-Gives-Back-1024x1016.png,,,,
165,new-schools,OJI:SDA’ Sustainable Indigenous Futures,ojisda-sustainable-indigenous-futures-2,https://www.newschools.org/venture/ojisda-sustainable-indigenous-futures-2/,Learning Solutions,https://www.ojisda.org/,"OJI:SDA’ aims to implement a land-based academic curriculum by partnering with K-12 teachers and community elders. Land-based learning uses an Indigenous and environmentally-focused approach by recognizing the deep connection and relationship to land. Through this curriculum, students will engage in lessons about humanities, mathematics and sciences, while also learning about indigenous cultures and values and how to care for the Earth.",,,2020,2022,,,,,
166,new-schools,"Oko Labs, Inc.",oko-labs-inc-2,https://www.newschools.org/venture/oko-labs-inc-2/,Learning Solutions,https://okolabs.ai,"OKO Labs is dedicated to transforming education by providing high-quality, collaborative learning experiences that are accessible and engaging for all students. Using AI-powered small-group instruction, OKO Labs empowers educators to personalize learning and foster deeper understanding, creating a more equitable and effective environment where every student thrives.",Past,,2020,2024,https://www.newschools.org/wp-content/uploads/2024/10/Oko-Labs-Inc-1.png,,,,
167,new-schools,One in Five,one-in-five,https://www.newschools.org/venture/one-in-five/,EDge,https://www.linkedin.com/company/oneinfive/,"OneInFive seeks to empower Indiana youth with lived mental health experience with exposure to and practice with careers in mental health, to become peer mental health recovery specialists, and improve outcomes for the 20% of youth most impacted by the lack of affordable mental health care.",,,2022,2022,,,,,
168,new-schools,Open Source Phonics,open-source-phonics,https://www.newschools.org/venture/open-source-phonics/,Learning Solutions,http://www.opensourcephonics.org,"The Open Source Phonics website was launched in 2021 and published the 120 lessons and decodable story groups. Open Source Phonics, Inc. was incorporated in Maryland in January of 2022.",Past,,2022,2023,https://www.newschools.org/wp-content/uploads/2023/09/logo-2-jpeg.jpg,,,,
169,new-schools,OpenLiteracy,openliteracy-2,https://www.newschools.org/venture/openliteracy-2/,Learning Solutions,https://openliteracy.com,"OpenLiteracy’s AI Pathways curriculum maximizes the impact of 1:1 and small-group reading interventions for K-8 students. Its AI-driven tool enables educators to create personalized learning pathways, delivering tailored literacy lessons that meet each student’s needs.",Past,,2024,2024,https://www.newschools.org/wp-content/uploads/2024/10/OpenLiteracy-1.png,,,,
170,new-schools,OpenSeat,openseat-2,https://www.newschools.org/venture/openseat-2/,EDge,http://www.openseat.me,"OpenSeat adds much-needed capacity for K-12 schools, and in partnership with schools, serves as an extension of a school’s social-emotional and counseling supports. OpenSeat provides students 1-on-1 virtual access to a diverse team of trained and supervised mental wellness professionals – including on nights, weekends, and breaks when students often need additional support.",,,2021,2022,,,,,
171,new-schools,OurWorlds,ourworlds,https://www.newschools.org/venture/ourworlds/,EDge,https://ourworlds.io,"OurWorlds innovates emerging technologies to preserve and advance history, culture, current events, arts, music and language. OurWorlds is an immersive reality communication platform that uses geolocation to transform public and private spaces for education and entertainment.",Past,,,2023,,,,,
172,new-schools,"Outline It, Inc.",outline-it-inc,https://www.newschools.org/venture/outline-it-inc/,Learning Solutions,https://www.halcyonhouse.org/venture/outline-it-inc/,"Outline is a writing platform that breaks down the writing process into smaller parts, by supporting students through the brainstorming and organizing parts of essay writing. Many students have a difficult time writing essays and research has shown that when digital tools are used to teach writing, students are highly motivated to write. Created with teacher input, Outline is designed to help students better organize their thoughts, form a cohesive narrative out of multiple stories, distill ideas into one-sentence summaries, and learn the fundamentals of writing a strong outline. Using the Outline platform, students are able to generate essay ideas and organize these ideas to begin creating a sequence for their essay. Outline helps students summarize their ideas into main points, prompts them with transition words to link their ideas together and encourages them to fill in their ideas with additional sentences. Students then have an outline of their essay that they’re able to download as a foundation for additional writing. The approach is based on a proprietary essay brainstorming and structuring method developed from over 10 years of working with teenagers one-on-one, with 95% of students getting into one of their top 3 colleges and receiving more than $10 million in scholarships.",,,2022,2022,,,,,
173,new-schools,Pahara Institute,pahara-institute,https://www.newschools.org/venture/pahara-institute/,Additional Investments,https://www.pahara.org/,Pahara Institute’s mission is to strengthen and sustain values-driven leaders who are transforming public education so that every child is prepared to lead a free and fulfilling life.,,,2007,2025,https://www.newschools.org/wp-content/uploads/2025/10/Pahara-Institute.png,,,,
174,new-schools,Palm Beach School for Autism,palm-beach-school-for-autism-2,https://www.newschools.org/venture/palm-beach-school-for-autism-2/,Innovative Schools,https://pbsfa.org/,The mission of Palm Beach School for Autism is to provide innovative education and behavioral supports that empower individuals with autism.,,,2003,2025,https://www.newschools.org/wp-content/uploads/2025/10/Palm-Beach-School-for-Autism-1.png,,,,
175,new-schools,Paloma Learning Inc.,paloma-learning-inc,https://www.newschools.org/venture/paloma-learning-inc/,EDge,http://palomalearning.com,Paloma is an edtech company that harnesses generative AI to unleash parents’ untapped teaching potential. Our product is a platform and marketplace that connects teachers to families and families to learning resources. Paloma will make it so easy and gratifying for teachers to engage families in student learning that doing so becomes standard practice.,Past,,,2023,,,,,
176,new-schools,Parent Power Lab,parent-power-lab-2,https://www.newschools.org/venture/parent-power-lab-2/,Diverse Leaders,https://www.parentpowerlab.com/,The Parent Power Lab exists to amplify the collective agency of Parents to impact public education in transformative ways by eliminating the institutional and systemic silencing of the collective parent voice in urban education through the Parent Organizing Institute.,,,2022,2022,,,,,
177,new-schools,Pathlitics,pathlitics-2,https://www.newschools.org/venture/pathlitics-2/,Learning Differences,https://pathlitics.com,"Pathlitics empowers students with learning differences to confidently plan their paths after high school. Its online hub centralizes a robust dataset of programs, colleges, and jobs, while offering meaningful insights from students with similar lived experiences. Pathlitics also serves as a powerful transition planning tool for high school counselors, helping them support neurodivergent students while ensuring compliance with federal special education law.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Pathlitics-1.png,,,,
178,new-schools,Pathway Academy,pathway-academy-2,https://www.newschools.org/venture/pathway-academy-2/,Innovative Schools,https://www.pathwayhc.org/,"Pathway Academy is an innovative educational model serving vulnerable populations. The approach is founded on best practices in mastery learning, literacy, character building, and relevant real-world learning experiences.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Pathway-Academy-1.png,,,,
179,new-schools,Pathways to Accelerate a Career Experience (Casa Grande Union High School District),pathways-to-accelerate-a-career-experience-casa-grande-union-high-school-district,https://www.newschools.org/venture/pathways-to-accelerate-a-career-experience-casa-grande-union-high-school-district/,Innovative Schools,https://www.cguhsd.org/,"NewSchools funding will assist in the development of a new Pathways to Accelerate a Career Experience (PACE) school. PACE will engage in personalized learning to meet each students individualized needs. Students will have access to college preparation, dual credit, internships and/or employment based on their individual goals. Graduates would carry with them marketable and college ready skill sets.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/PACE-Light-Logo-.png,,,,
180,new-schools,Pathways to Accelerate a Career Experience (Casa Grande Union High School District),pathways-to-accelerate-a-career-experience-casa-grande-union-high-school-district-2,https://www.newschools.org/venture/pathways-to-accelerate-a-career-experience-casa-grande-union-high-school-district-2/,Innovative Schools,https://www.cguhsd.org/,"NewSchools funding will assist in the development of a new Pathways to Accelerate a Career Experience (PACE) school. PACE will engage in personalized learning to meet each students individualized needs. Students will have access to college preparation, dual credit, internships and/or employment based on their individual goals. Graduates would carry with them marketable and college ready skill sets.",,,2023,2022,,,,,
181,new-schools,PeerTeach Inc,peerteach-inc-2,https://www.newschools.org/venture/peerteach-inc-2/,Learning Solutions,https://peerteach.org,"PeerTeach is a data-driven peer tutoring platform for 3rd-8th grade math, developed through research at Stanford University. It evaluates students’ mastery of math concepts, predicts the most effective tutoring pairs, and engages them in gamified peer coaching. PeerTeach empowers students to build leadership, confidence, and a love of math while supporting their peers.",Past,,2021,2024,https://www.newschools.org/wp-content/uploads/2024/10/PeerTeach-Inc-1-e1775839848959.png,,,,
182,new-schools,Philadelphia Middle College Foundation,philadelphia-middle-college-foundation-2,https://www.newschools.org/venture/philadelphia-middle-college-foundation-2/,Innovative Schools,,"All youth deserve quality schools designed to educate and empower them with greater access to college completion, career success, and secure lives. Philadelphia Middle College Foundation (PMCF) launched in 2023 to create an early/middle college charter school offering innovative secondary education that inspires youth to thrive. The school will provide step-by-step pathways to earn an associate’s degree or industry certifications alongside a high school diploma, focusing on high-demand industries like healthcare and technology. PMCF’s core philosophy is equity through education, ensuring a jump-start into postsecondary life.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Philadelphia-Middle-College-Foundation.png,,,,
183,new-schools,Playground IEP,playground-iep-2,https://www.newschools.org/venture/playground-iep-2/,Learning Differences,https://www.playgroundiep.com/,"An AI-powered tool that combines a comprehensive directory of postsecondary options—jobs, colleges, and trades—with a personalized transition inventory that matches students with disabilities to opportunities based on their strengths and interests.",,,2022,2025,https://www.newschools.org/wp-content/uploads/2025/10/Playground-IEP-1.png,,,,
184,new-schools,Profound Ladies,profound-ladies,https://www.newschools.org/venture/profound-ladies/,Diverse Leaders,http://profoundladies.org,"Profound Ladies’ vision is to increase the recruitment and retention of Black and Indigenous women in education. Profound Ladies equips Black and Indigenous women with the mentorship, training, leadership, and career development needed for these teachers to interrupt inequitable outcomes for their students. Profound Ladies envisions that every student of Black and Indigenous female teachers will realize the impact of learning from a thriving woman of color.",Past,,2020,2023,https://www.newschools.org/wp-content/uploads/2023/09/Screen-Shot-2023-09-15-at-4.05.07-PM.png,,,,
185,new-schools,Project OneTen,project-oneten-2,https://www.newschools.org/venture/project-oneten-2/,Racial Equity,https://www.projectoneten.org/about,"Project OneTen seeks to address the achievement gap between Black and Latino/x boys and their peers. Project OneTen’s mission is to engage and mentor Black and Latino/x boys who attend Chicago Public Schools during their transition from eighth grade to ninth grade, teaching them to recognize and develop their strengths, academic confidence, and innate brilliance.",,,,2022,,,,,
186,new-schools,Project Read AI,project-read-ai-2,https://www.newschools.org/venture/project-read-ai-2/,Learning Solutions,https://www.projectread.ai,"Project Read is an AI co-teacher designed to support the Science of Reading. It provides teachers and students with evidence-based, structured literacy tools to accelerate learning and improve reading outcomes.",Past,,2023,2024,https://www.newschools.org/wp-content/uploads/2024/10/Project-Read-AI-1.png,,,,
187,new-schools,Propel America,propel-america,https://www.newschools.org/venture/propel-america/,EDge,http://propelamerica.org,"Propel America, founded in 2019 to build supported alternative pathways from high school into a meaningful career in healthcare, is eager to launch a new initiative to generate awareness of and readiness for a jobs-first higher education pathway amongst 9-12th graders. Propel will launch in 2024 an updated K-12 strategy that involves working with young people directly and expose more adults working in secondary schools to jobs-first higher education so more high school students can build job readiness and career planning skills.",Past,,2019,2023,https://www.newschools.org/wp-content/uploads/2023/09/Propel-America-Logo-1024x356.png,,,,
188,new-schools,Public Impact,public-impact-2,https://www.newschools.org/venture/public-impact-2/,EDge,http://www.publicimpact.com,"Public Impact’s mission is to improve education dramatically for all students, especially low-income students, students of color, and other students whose needs historically have not been well met. Public Impact’s work is designed to contribute to dramatic improvements in the quality of education and related policy supports in the United States. The Opportunity Culture initiative, a program founded by the Public Impact team, extends the reach of excellent teachers and their teams to more students, for more pay, within regular budgets. This initiative works to find, develop, retain, and expand the impact of great teachers and leaders vital to operating great schools.",,,1995,2022,,,,,
189,new-schools,Queens International 6-12 School,queens-international-6-12-school,https://www.newschools.org/venture/queens-international-6-12-school/,Innovative Schools,https://internationalsnetwork.org,"Internationals Network for Public Schools addresses educational justice by expanding opportunities for adolescent English learners who have recently arrived in U.S. schools and are systematically excluded and underserved in public education. While focused on this population, Internationals Network seeks to influence broader research, policy, and practice to advance innovation and equitable opportunities in education.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Internationals-Network.png,,,,
190,new-schools,Quill.org,empirical-resolution-inc,https://www.newschools.org/venture/empirical-resolution-inc/,Learning Solutions,https://www.quill.org/,"Quill.org’s mission is to enable 10 million 4th-12th grade students attending low-income, Title-1 schools to become strong readers, writers, and critical thinkers in the next five years. Quill currently serves 12,000 schools across the United States (8,000 Title-1 schools) through free, AI-powered literacy tools that provide students with real-time, actionable feedback and coaching so that students can revise their work and quickly build their literacy skills. While Quill primarily serves English Language Arts classrooms today, support from NewSchools Venture Fund is enabling Quill to provide “writing across the curriculum” by developing new AI-powered curricula for Social Studies and STEM classrooms.",,,,,https://www.newschools.org/wp-content/uploads/2023/09/Quill.org_-e1775839740582.png,,,,
191,new-schools,Radical Arts Academy Denver (Denver Public Schools),radical-arts-academy-denver-denver-public-schools,https://www.newschools.org/venture/radical-arts-academy-denver-denver-public-schools/,Innovative Schools,http://www.radicalartsacademy.org,"Radical Arts Academy of Denver (RAAD) is an innovative ECE-8th grade school/program with a unique Arts Based Learning (ABL) model, approved to open in the Far Northeast area of the Denver Public Schools District in Fall of 2024.",,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/RAADFbBanner-RAAD-Main-Email-1-1024x287.png,,,,
192,new-schools,"Reconstruction US, Inc",reconstruction-us-inc,https://www.newschools.org/venture/reconstruction-us-inc/,Racial Equity,http://www.reconstruction.us,"Reconstruction is the #1 provider of holistic, supplemental, culturally relevant curriculum, centered on the Black experience. Our comprehensive solutions create transformative learning experiences that inspire student empowerment and equip teachers to effectively educate on culturally responsive content. Young minds thrive when they see themselves and their communities reflected in what they’re learning. And all students stand to gain from learning about the full scope of Black contributions to our world.",Past,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/Copy-of-Logo-Dark-1024x341.png,,,,
193,new-schools,Relay Graduate School of Education,relay-graduate-school-of-education-2,https://www.newschools.org/venture/relay-graduate-school-of-education-2/,Teaching Reimagined,https://www.relay.edu/,"Relay Graduate School of Education (Relay) is a national, accredited nonprofit institution of higher education dedicated to teacher and school leadership preparation and development. Relay’s mission is to ensure that all students are taught by outstanding educators, and envisions a more just world where every student has access to excellent teachers and a clear path to a fulfilling life.",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Relay-Graduate-School-of-Education-1.png,,,,
194,new-schools,Responsive Arts and STEAM Academy (Denver Public Schools),responsive-arts-and-steam-academy-denver-public-schools,https://www.newschools.org/venture/responsive-arts-and-steam-academy-denver-public-schools/,Innovative Schools,https://www.radicalartsacademy.org/,"2648 International Blvd Ste 301, Oakland, CA 94601  |    EIN: 94-3281780   |info@newschools.org|Accessibility Statement",Past,,,2024,https://www.newschools.org/wp-content/uploads/2024/10/Responsive-Arts.png,,,,
195,new-schools,RISE Child Development Center,rise-child-development-center-2,https://www.newschools.org/venture/rise-child-development-center-2/,Learning Solutions,https://www.risecdc.org/,"RISE introduces a play-based, anti-racist and liberatory curriculum for early childhood education. Their educational model includes curricula and professional development modules / training. While they have built out an early version of this solution, the RISE team will continue to iterate on the curriculum by leveraging existing research-based practices that are aligned to preschool standards. The teacher professional development component supports educators and administrators to create an anti-racist and liberatory environment for children. This 16-week training includes a behavioral component (e.g., how to handle different student behavior, how to structure a class team) as well as lesson plans.",,,2018,2022,,,,,
196,new-schools,"Rochester Education Association for the Development of Youth, Inc. (READY)",rochester-education-association-for-the-development-of-youth-inc-ready,https://www.newschools.org/venture/rochester-education-association-for-the-development-of-youth-inc-ready/,Diverse Leaders,http://www.READY4Schools.org,"READY emerged from a two-year community engagement process led by Dr. Shanai Lee and supported by a number of community-based organizations, national and local foundations, and Rochester community members. READY’s Parent Action Academy builds parents’ and caregivers’ of color capacities and abilities to advocate for the educational change needed for their children to access and attend quality K-12 schools. READY also partners with Rochester families, educators, community members, and existing not-for-profits to launch and sustain high-quality schools for the children who need them most.",Past,,2023,2023,https://www.newschools.org/wp-content/uploads/2023/09/READY-LOGO-Words-1024x356.png,,,,
197,new-schools,Rock Academy,rock-academy,https://www.newschools.org/venture/rock-academy/,Innovative Schools,https://therockacademynashville.org,The mission of The Rock Academy is to re-engage disconnected youth and ensure they succeed in the postsecondary pathway of their choice. We envision a world where all young people have the power to shape their own futures.,,,2025,2025,https://www.newschools.org/wp-content/uploads/2025/10/Rock-Academy-1.png,,,,
198,new-schools,Rosebud Sioux Tribe Education Department,rosebud-sioux-tribe-education-department,https://www.newschools.org/venture/rosebud-sioux-tribe-education-department/,Diverse Leaders,https://www.rst-education-department.com/,"The Rosebud Sioux Tribe Education Department seeks to form welcoming and trusting relationships between school system leaders and families by ensuring families have the confidence, knowledge and skills, and opportunity to be equal partners in their Wakanyeja’s (children’s) educational experiences through the Tiospaye Together Council.",,,2022,2022,,,,,
199,new-schools,Rural Opportunity Institute (ROI),rural-opportunity-institute-roi,https://www.newschools.org/venture/rural-opportunity-institute-roi/,Learning Differences,https://www.ruralopportunity.org/,"Rural Opportunity Institute (ROI) is a community-based social venture studio that builds the capacity of rural communities to support people’s healing from generational trauma to achieve health, safety, connection, and self-determination. ROI’s newest initiative “10x Mental Health Supports for Students” helps schools and community-based organizations to put the systems and structures in place to leverage Medicaid funding so they can increase student access to mental health services.",Past,,2021,,https://www.newschools.org/wp-content/uploads/2022/12/Rural-Opportunity-Institute.png,,,,
200,new-schools,Rural Opportunity Institute (ROI),rural-opportunity-institute-roi-2,https://www.newschools.org/venture/rural-opportunity-institute-roi-2/,EDge,https://www.ruralopportunity.org/,"Rural Opportunity Institute (ROI) is a community-based social venture studio that builds the capacity of rural communities to support people’s healing from generational trauma to achieve health, safety, connection, and self-determination. ROI’s newest initiative “10x Mental Health Supports for Students” helps schools and community-based organizations to put the systems and structures in place to leverage Medicaid funding so they can increase student access to mental health services.",Past,,2021,2022,,,,,
201,new-schools,Sankofa Montessori,sankofa-montessori-2,https://www.newschools.org/venture/sankofa-montessori-2/,Innovative Schools,https://www.facebook.com/Sankofa-Montessori-214680533874821,"Sankofa Montessori is a public school that will launch in Atlanta, Georgia in Fall 2023. The school intends to serve 550 students at full enrollment across grades K-6. Through a culturally responsive, child and family-centered Montessori education, Sankofa Montessori ensures that all children develop the knowledge, skills, and agency to lead purposeful lives. The vision of Sankofa Montessori is to harness each child’s inner drive to learn by creating a vibrant community of learners where each child is respected, has their identity affirmed, and has their curiosity encouraged.",,,2021,2022,,,,,
202,new-schools,Sea Islands Heritage Academy,sea-islands-heritage-academy,https://www.newschools.org/venture/sea-islands-heritage-academy/,Innovative Schools,http://SeaIslandsHeritageAcademy.org,"Sea Islands Heritage Academy is a community co-designed, 6-12th grade, place-based public charter school opening in July 2024. Rooted in Gullah Geechee practices and beliefs, Sea Islands Heritage Academy prioritizes personalized pathways in a communal learning environment.",,,,2023,https://www.newschools.org/wp-content/uploads/2023/09/IMG_5693-1024x458.jpeg,,,,
203,new-schools,SELF,self,https://www.newschools.org/venture/self/,Learning Differences,http://SELFnola.org,"SELF’s vision is an educational system where all students are celebrated, treated with dignity, and their strengths are leveraged to empower authentic and individualized learning. Our mission is to empower schools to create welcoming and effective communities that enable all students to achieve their fullest potential. The National Leader Fellowship, established in 2022, will bring together school leaders and special education coordinators in an intensive two-year fellowship consisting of specialized training, coaching, professional learning communities, peer reviews and visits to exemplary special education programs. This cohort of national leaders will collaborate and return to their respective schools and districts with rich and diverse plans of action.",Past,,2022,2022,https://www.newschools.org/wp-content/uploads/2022/12/SELF.jpg,,,,
204,new-schools,"Ser Familia, Inc.",ser-familia-inc,https://www.newschools.org/venture/ser-familia-inc/,EDge,http://www.serfamilia.org,"Ser Familia is a non-profit organization empowering Latino families through educational programs, workshops, and retreats that allow them to thrive and enjoy a healthy family environment. Their holistic approach brings a sense of wholeness to people’s lives that allows them to improve their “now” and face “what’s next” with a positive outlook. Ser Familia recently launched an academic & overall well-being youth programming meets the growing mental health & educational needs by 1. addressing the widening educational & health/wellbeing gaps, 2. lack of digital/technology access, & 3. learning loss from COVID. All services, including tutoring, mentoring, physical activities, hands-on learning, life skills & career exploration, health/wellbeing sessions, & counseling are based on culturally/linguistically proficient model programming & proven-effective practices.",,,2001,2022,,,,,
205,new-schools,SF Parent Coalition,sf-parent-coalition,https://www.newschools.org/venture/sf-parent-coalition/,Diverse Leaders,http://www.sfparents.org,"San Francisco (SF) Parent Coalition centers the needs of children and youth in San Francisco public schools by bringing together a diverse network of parents and caregivers to advocate for a thriving, equitable school system. SF Parent Coalition envisions a future where San Francisco is one of the best places in the country for children and youth of all races, socioeconomic backgrounds, and abilities to access and obtain an excellent public education.",Past,,2020,2023,,,,,
